pc0,pc1,pc2
0.0825458542,0.360267818,0.221389815
0.14259176,-0.537997842,-0.155176505
2.01359224,0.17861253,0.151376039
1.57444763,0.165903106,-0.181576788
0.644246042,0.250911176,0.113794804
-0.803959072,-0.0166321676,-0.433903098
0.834245026,-0.656036258,-0.264075905
1.489043,-0.265219957,-0.263233304
0.67659843,-0.208097965,-0.141518414
2.9957478,-1.41603494,-0.0179978292
-0.503123343,0.502723634,0.0950717553
-2.96657157,1.27082348,0.0738284886
-0.889501452,-0.675298095,-0.108032621
-0.40403077,0.192048475,0.371450841
-0.861077189,0.662827313,0.685584545
0.811454892,0.16180256,-0.19605197
-1.11283755,0.357627362,-0.0956552103
-1.21718085,0.260124445,0.112612382
1.47665727,0.00965314172,-0.40776813
-0.217228279,-0.00267242244,0.263342172
-2.01643777,0.286340147,0.167022943
1.53376603,0.247892439,0.218346789
-1.89793479,-0.134396568,0.0485865064
-2.17115116,-1.34834552,-0.015987657
0.0068967822,-0.199579611,-0.105415426
4.5529561,-0.371423274,-0.483209461
1.22875905,0.0317262895,0.110803582
0.73614794,0.31686902,-0.0155614242
-1.86100137,0.709371626,0.439894825
2.81534004,-0.56885165,-0.482284248
1.84893095,-1.09243906,-0.359597266
1.01883864,0.440034091,0.272655457
-0.19685863,0.456983536,-0.0740324482
1.74256432,-1.08192778,-0.241353497
-0.847649455,-0.393690705,-0.661547244
0.572698593,0.562527478,0.258173347
0.994869053,-0.352446973,-0.000426020822
0.239613175,-0.564163923,-0.593263209
1.02612567,-0.206553653,-0.284225255
-1.26522517,0.566022217,0.124116696
-0.719425261,0.353410691,0.117925882
0.636530042,-0.43408978,-0.541701078
0.623835802,0.0020060339,0.458589762
-0.699416161,0.212745219,-0.353196979
1.06311667,-0.983200312,-0.183187366
-2.88485479,0.328472167,0.249292836
2.58279324,0.725353301,0.231262892
-0.0151893785,0.201775149,0.0559732653
-0.610474527,0.381561667,-0.480169356
1.6665175,-0.0592968911,-0.254811883
1.32572484,-0.662151158,-0.0873485953
0.850686073,-0.193609446,0.0847365186
-0.819598317,0.00165138789,-0.0446627513
-0.714185417,0.317037702,0.228684217
-0.965289712,0.526845396,-0.0604935139
1.46354783,0.390133113,0.193506628
1.1396687,-0.0410930999,-0.182650283
-0.386974454,0.308493853,-0.567131221
-0.245102003,0.820313752,-0.0993020311
0.234626845,0.466924042,-0.416353464
-0.238092437,0.172061712,-0.135939449
-0.669044673,0.254443973,0.257992446
-0.92381227,-0.899459243,-0.0540096015
-0.174748734,-0.134818181,0.118576132
-0.989052057,0.762279868,0.145074055
2.50747752,-0.768318474,-0.568557382
0.32393375,0.305408001,0.0290439464
-0.817547798,0.924013495,0.390484929
-2.48547816,-0.321928203,-0.276217043
-0.839531958,0.374243796,0.928328693
0.043956425,0.222182438,0.0487547815
1.10466611,0.226064742,0.187707677
-0.54065758,0.293896616,0.216887251
3.48995447,-0.746856511,-0.588942409
-0.245234206,0.528469861,0.308879852
-0.0909405202,0.31423676,-0.140094087
0.642795682,0.781336725,-0.152136669
0.65658921,-0.0790486857,0.402247161
0.914817214,0.335050046,0.0115344366
0.0645186007,-0.478447646,0.272332996
0.0421092473,-0.210176677,-0.455753535
0.73105514,0.180006534,0.35348472
-2.22065735,0.963765085,0.0233383253
-0.184682697,0.189182356,-0.0367799066
-0.705792129,-0.157318532,0.262453973
1.23519337,-0.406962305,-0.44449684
-0.184545711,0.676433563,-0.121133119
0.404348493,-0.683937252,-0.474693596
0.648602307,-0.746039689,-0.215605363
-2.73484373,-0.036986161,-0.310102224
2.0672853,0.429408818,-0.0150697744
0.719378054,0.677126527,-0.122213297
-0.0680721179,-0.588865757,0.0312765762
-0.850517869,0.084863998,0.277966112
0.896110833,-0.696594179,0.0554960743
-0.0209480021,-0.0752747357,-0.0323338993
-2.03567648,0.122680984,-0.27932021
-4.53084135,-0.344455153,-0.040324524
-0.904229999,-0.27176556,0.318199158
1.51790166,-0.422293961,-0.103027411
-1.99505651,0.235027552,0.919887006
2.26799726,-0.0843683258,-0.762442946
-1.33019531,-0.538053274,-0.244855687
-4.7759099,-0.0683126971,0.542535245
1.39667094,0.529320776,0.0519923419
-0.412042826,0.312630683,-0.247638017
2.65659904,0.0314567909,0.0636083335
2.68635035,0.102441192,-0.339839458
0.389520735,-0.601252079,-0.562705874
2.36568379,-0.469209969,-0.23561205
0.0216573011,0.333582252,-0.0566949174
1.16841483,-0.563560843,-0.197370708
1.19311571,-0.429850698,0.324006736
0.263629496,0.0960297659,0.06875588
-1.39553785,-0.082859233,0.271375477
1.41327608,-0.317764938,-0.0196544584
-0.296725512,0.041546829,-0.215202212
0.929302454,0.172146261,0.191296324
-0.0465086997,-0.120777451,-0.0441130213
0.0763027743,0.429473221,-0.135224506
0.936904788,0.330759764,-0.220817223
0.769625843,-0.566687286,-0.0085564293
-1.63653088,0.253076345,0.385935754
3.03179979,-0.170530841,-0.469199061
-0.110853143,0.823974848,-0.157247484
0.161524817,0.457895011,0.593375444
0.0426058955,-0.36703822,0.0669384599
-0.165433034,-0.0732126907,-0.0366500951
-1.15186727,-0.124562398,-0.540951431
0.197021767,-0.828035653,-0.161198944
-1.91591001,-1.13705432,0.204892457
-0.458217114,-0.553003967,0.241524875
1.80879557,-0.00292784418,-0.30248183
1.18533957,0.457334191,-0.125774488
-1.64802778,0.907037735,0.0357447602
1.09953094,0.160195962,0.226947159
-1.74246728,-0.17267023,0.813548923
-0.946448684,-0.374379218,0.224626943
1.02809632,-0.496963084,0.000766994664
-1.57525659,-0.379814476,-0.175343424
-0.226843223,-0.720314085,0.424978375
0.872442305,0.130281225,0.585413992
1.94713342,-0.381852657,-0.585595429
0.961668372,1.11928558,-0.0561930537
0.736780047,0.277798533,0.100928411
-0.0832570046,-0.476371944,0.460212886
-2.22011709,-1.18707716,0.602398515
-2.34880686,-0.802748859,-0.465999126
0.904726684,-0.626491904,0.228673905
2.16401434,0.681184232,-0.508174658
-4.30197144,-0.776337862,0.876095295
-1.94973004,-0.502144217,0.361875266
1.6275723,-0.233232498,0.0861103088
1.53994381,-0.639475465,0.171254605
2.24623394,-0.118995041,0.0820230991
0.146803126,0.74203074,0.586206436
0.609317303,0.157419249,-0.150326982
0.795187712,0.285429955,-0.456971675
-0.328339666,-0.267476469,0.695370078
0.310705602,-0.319826901,-0.39988938
-1.35979891,-1.54155028,0.0729812458
0.547879517,-0.732783914,-0.70848465
0.646071136,0.820564449,0.198787093
0.671271682,0.0455896966,-0.0640356317
-0.0207468811,-0.122547373,-0.35746482
-0.711417317,1.13130414,0.568348765
0.588541567,-0.253279567,0.0310708806
-1.80884421,-0.208569646,0.744753838
1.51967692,-1.17588854,0.146280691
-0.577941537,0.752291381,-0.568509758
0.0909445286,0.718141615,-0.346703768
1.67562473,1.31995654,0.0155195873
0.164217725,-0.282460332,0.0888609812
-0.804864407,-0.500386715,0.303264141
-2.03177285,0.17439422,-0.0594602525
0.734351218,-0.119942822,-0.525448501
0.308925629,1.2988013,0.071045503
-1.37485242,-0.354257584,0.200909153
1.52276587,0.203271523,-0.0704034939
0.615499079,-0.158171624,-0.241010517
0.733340383,0.575151742,-0.150548965
1.03967404,-0.146303073,-0.32946831
-0.0994743928,-0.359877288,0.23186551
1.25738466,-0.26419878,-0.0422499925
0.479042083,-0.702281177,-0.413386375
0.206847966,0.256912351,0.0895483717
-0.104345605,-0.144394085,0.186367959
0.370293558,0.0146803632,-0.255310833
1.27368236,-0.181575745,0.018921975
0.820969462,0.442997932,0.34288308
-0.149877444,0.620683849,0.242470145
-0.11496225,0.081773743,-0.113275111
-1.00444889,0.525993288,0.270467758
-1.50948739,-0.556040525,0.540291429
0.544861376,-0.173983499,0.391213238
0.259517372,-0.627016246,-0.0561549664
0.360903978,0.347210526,-8.55125109e-05
2.02643585,-1.43703246,-0.330383092
0.437296748,-0.871607661,0.0085085677
-0.770178735,0.958661437,0.720898807
-0.368003935,0.50656575,0.405298382
-1.23294818,-0.280316174,-0.964309633
0.949315369,0.133215457,0.0253158379
-0.138297379,-0.049356997,0.0946307257
0.270304114,-0.0554941073,-0.167282209
-0.0636033043,-0.437028587,0.183021501
0.987319052,1.01401031,-0.550621271
-0.199465737,0.979974449,-0.257071793
0.872047484,0.76227808,-0.0237731598
-0.869763196,-0.542941332,-0.333487302
-1.11877882,-0.840652168,0.398295224
0.835965276,0.306947649,-0.103714459
-0.816449344,-0.648329556,-0.351274967
0.174990997,0.684763491,-0.428690642
0.511167645,0.761011243,0.116885431
-0.556697726,0.134875432,0.372042686
0.672893286,0.0802587718,0.678530574
-2.36162233,0.0938052982,0.0358013622
2.11232924,-0.396186948,-0.836227775
-0.594346344,0.11570292,0.350134999
0.682052374,0.51710254,-0.018045336
0.313974023,-0.0165828243,0.126960695
-0.0269512124,-0.325755596,-0.0498246029
-1.04367387,0.3699435,0.148895875
0.103492923,-0.460807174,-0.0783224851
-1.17696393,0.413626194,-0.0804412365
-0.6196841,1.65336084,-0.104098938
-4.25277328,0.52856952,0.319490612
-0.200252011,-0.839924335,-0.492154688
1.24944103,0.576395452,0.56323278
-2.10870457,0.444804013,-0.451918304
-0.0513257571,0.16702953,0.192577749
-1.02161133,-0.442321658,0.247024044
2.70749784,-0.94469136,-0.0664601848
0.392828465,0.112074703,-0.304828405
-0.254025877,0.0608239099,-0.148538917
1.33582616,0.0548914261,-0.36956048
1.00808764,-0.373751253,-0.847451389
0.0971094742,-0.412115604,0.286075622
1.6412487,0.565259278,-0.233732268
1.13077641,-0.523801625,-0.150914133
0.508920014,0.148324072,0.138000861
0.357771218,-0.0440288708,-0.13589038
-0.493314683,0.276505172,-0.346095175
1.11565173,-0.499613136,0.0121790748
-0.178197846,0.661355317,0.214814886
0.119517453,-0.623805285,-0.156883657
-0.0209671445,-0.528598666,0.00678380951
0.506898344,-0.285453886,0.0424591154
-0.327829897,0.648365617,-0.540096045
0.0540349856,-0.541476965,0.0819463879
-0.222778738,0.0283157453,-0.543053567
1.12638628,-0.737067878,-0.169784144
-0.869264841,0.717527688,-0.448548138
-1.43145514,0.246168569,0.0822998434
0.496537209,0.275172055,-0.547671318
0.166728467,-0.404349357,-0.0140275108
-1.54060221,1.21596527,-0.082476601
0.0032178387,-0.681546688,0.394495428
1.70874619,-0.754418969,-0.254658788
0.133072138,0.395246297,-0.0390219204
0.69211787,0.727706909,-0.405925751
-0.95523721,-0.148922145,-0.0611165948
-1.63785207,-0.0415432304,-0.145146951
-1.3779794,0.216384351,0.326044083
1.71813107,0.0681311041,-0.831593275
-3.30983567,-0.151177302,0.408001214
1.55865777,0.371360332,0.292020738
-0.357223004,-0.508628547,-0.0948344246
-0.815839589,-0.149285629,-0.630093038
-2.76677346,-0.986906946,-0.584874034
-0.111437455,0.0924136415,-0.292759776
2.26788282,-0.21716857,-1.19100606
-0.439720184,-0.182556421,0.214902461
-3.11327291,-0.745887041,0.0398246013
3.78326821,-0.848001361,-1.02096045
-4.57461691,0.201710105,-0.654534996
-1.88404918,-1.56578565,-0.444201499
-3.71685886,-0.11646647,-0.37161237
0.475666612,0.000452357664,-0.325217873
-1.49912417,0.813850701,1.31764102
0.223210275,0.239598915,1.45364106
2.71235108,-0.0862804875,-0.443882108
2.26824379,-0.937079489,-0.456537366
3.79410911,0.778432727,0.381783277
-1.36143506,-0.901194096,-0.828247547
2.12445307,0.677102089,0.0489161499
1.56267929,-0.533272028,-0.777161479
-0.763439476,0.0798338726,-1.45740068
2.30736566,0.186702386,0.529895544
-0.617444634,0.219825014,0.009888364
1.77132821,-1.19378746,-0.959248722
2.10190082,0.437851042,0.619927466
-0.0483083874,-0.385826051,-1.07029665
-0.903757215,-0.159279346,-1.06300068
1.63346398,-1.35903621,0.568025351
0.724901378,1.09383869,0.527614474
0.333329141,-0.755439043,0.694324672
0.706154525,-0.289254189,-0.780252337
0.0930565447,0.349564344,0.128933698
-0.413209528,1.21411824,-0.270227194
-0.191929415,0.572401524,-0.770613253
-0.133274034,0.728908658,0.768699408
0.411863208,-1.12809443,-0.609401107
1.29787552,-0.0805009231,-0.351656228
-0.205228776,-0.321773171,0.280452371
0.241401389,0.546228051,0.784023046
1.27475703,-0.203368336,0.521556795
0.190547287,0.902465761,-0.662936926
-0.184291527,0.128419086,-0.858317316
0.332064956,-0.194530666,-1.01600456
-0.678481102,-0.714094877,-4.17355299
-1.48807001,-0.573664129,0.446730644
1.38854897,-0.335579187,0.129961744
0.829167545,0.835557163,1.00831354
-0.341514677,0.0929103792,-0.240847602
0.118670568,0.503774107,-0.723895907
-1.5093143,-0.71670109,-1.91850603
-0.0210907925,-0.212342963,0.732983887
-3.5568223,0.277905583,-0.616385162
1.01431799,-0.616877615,-0.55144006
-3.48800087,0.265642941,-0.272130668
-1.55907488,0.454081386,0.187058851
-1.39997637,-0.547061861,1.08283412
4.2260828,-0.67780596,0.734724104
4.7827034,-0.541580498,-0.724276602
-0.170320123,0.530946612,1.60371304
0.763555884,0.120742798,-0.697889149
0.325719953,-0.201665983,1.05791295
0.293936729,-1.01703393,-0.640541315
0.788136005,-0.530212224,-0.409995317
0.485940784,-0.443634748,0.0845920742
-1.47681916,1.06694269,0.149136618
-2.3535881,1.05949473,0.43176645
-0.0726179257,-0.346828789,0.302285075
-3.90195751,-0.0870579183,-1.53692937
-1.77941263,-0.714514732,-0.44163236
2.68792701,-0.688024044,-1.21011996
3.67759585,0.0344813019,0.00763732614
-1.90543163,0.236365318,0.223049104
-1.44843626,-0.124836177,-0.966675699
-0.663053155,-0.221033528,-0.451373994
-1.0825845,-0.971255481,0.15522635
-1.35281575,-1.18400908,-0.0316282175
2.80578685,-0.339574277,0.571338475
0.334534377,-0.189081237,-0.0987187177
1.4235884,-0.551758289,0.724937499
2.61778164,0.927589595,-0.522410154
-1.49875712,0.141174063,-0.177667364
0.607145607,0.0197378267,0.575504959
-2.14978695,-0.67538327,0.898301661
-3.11884356,0.653032362,-1.12942278
2.13919473,-0.393078774,-0.411389083
-2.88428974,1.23811722,1.67421627
2.45844984,-0.216455519,0.742095828
3.01114011,0.335528225,0.776915073
-1.18981838,0.804065645,-0.550814211
2.40214896,-0.204157874,0.231479526
-1.50893438,2.48936224,0.735008597
-1.16342616,0.690744162,0.707089305
2.3660326,-0.958428502,-1.19496572
-0.443264902,1.11775291,-0.419266522
1.73650658,0.799138427,0.389047593
0.491444886,1.32813179,1.02217114
0.281022996,0.0241884738,-0.0153184664
0.613067269,-1.46657848,-0.794622421
-0.368612021,1.11933148,-0.0171242319
1.00875485,0.298134208,-0.644972205
0.0546791069,-0.582324505,-0.482875764
0.72509551,-0.312778205,0.0188479703
-0.530773997,1.00620008,0.40277496
-0.668014169,0.383629888,-1.09266686
-0.529803157,-0.319060296,-0.157144025
0.723434567,1.64675117,-0.561035156
-0.81267041,-0.505045116,0.50562197
-0.924808323,0.292038679,0.0605054721
0.239857152,-0.578165948,-0.567109525
-3.68077087,1.95922685,0.623278081
0.857013226,0.0367864706,-0.721992493
-3.2394495,-0.399654001,0.273426116
-0.619744778,0.486390054,0.594394267
2.85182953,-0.801558614,-1.19134355
-1.59953249,0.469442755,0.142472744
2.79961538,-0.85696739,-0.819019377
-1.02960503,0.241300702,-0.0328413583
2.92785358,-1.21866977,0.500063717
-1.38722122,0.465420455,-0.996196687
0.959654331,-0.112803847,-0.0400322899
-0.521393538,-0.276917964,-0.14879854
-1.3946141,0.64546442,0.244162738
-2.7435782,-0.644774854,1.53290522
-0.658528924,0.561847687,0.31243521
0.576991022,-0.457326502,-0.847789943
2.69694805,-0.452494591,0.278173417
-1.94005787,-0.0583663061,0.515261531
-0.574163616,-0.285536259,0.357979923
0.684138954,-0.233262375,-0.281144023
1.60414934,-0.782674313,0.36489594
-0.782614291,0.619665146,0.226015925
0.582664907,0.456593454,-0.697347641
0.733741164,0.161873683,0.42745626
1.12220037,-0.204324767,-0.148911104
-1.24532115,0.562601089,-0.0480146669
0.535199285,-0.543139935,0.765642643
0.90206039,0.191357866,1.065593
-0.243862197,0.118357524,-0.156098202
-2.29376793,-0.230389863,0.397925079
1.84209991,-0.17550832,-0.427083462
-0.473135144,0.364493221,-0.81556201
0.701164722,0.211576685,0.105637163
0.457751036,0.0261435024,0.176001266
0.551721811,-0.0684946477,-0.377632916
-1.11059999,0.891121209,0.979157507
0.547041237,-0.396308064,0.0393827744
-1.01654625,0.335222393,1.03937376
-2.01447225,0.0780837014,0.652282357
2.30557847,0.0796702206,-0.559888542
0.555498362,-0.329691887,-0.437545955
-2.82165742,0.843603194,0.319657892
-0.639852643,-0.164393082,0.081681639
0.738410234,0.154486686,-0.742528558
2.66344142,-0.0193918198,-0.0307969246
-1.05604422,0.402719706,-0.610148668
-0.774122298,-0.11156223,0.345864177
-0.339904994,0.586380601,-0.0643444136
2.24211836,-0.679416835,-0.992204905
0.615873992,-0.855454981,-0.0294380225
0.372778922,0.173198134,-0.253551036
-0.321583688,-0.00581806339,-0.71968472
-0.207473055,-0.067553632,0.0692631453
0.540511847,0.109495811,0.300221115
-0.561421394,0.214222178,0.0545950495
-2.32017565,0.0501741432,-0.0908079967
1.66531098,0.267697662,-0.840292692
-0.272734195,-0.174049929,-0.0662145689
-1.31995976,-0.138638616,0.239381626
0.335827231,0.118319482,-0.278665215
-0.352045417,0.889647543,0.746284664
0.0933834091,1.23139763,-0.284552604
-1.88563752,-0.121254519,-0.212592989
-0.816610217,1.26717257,0.85198772
-1.2589016,-0.195432797,0.119074725
0.0206272062,-0.168530717,-0.0485579669
2.30582166,0.027999375,-0.255477697
0.640023708,-0.218994573,-0.382504135
-1.62351692,0.32262513,0.122620218
-1.04106987,0.0462666675,0.0878474191
1.21738791,-0.485278457,-0.230188727
0.578704238,-0.579193056,-0.311649233
2.15352321,-0.607924461,-0.91139257
-2.50470209,0.700481653,-0.231938645
1.33288229,0.336514384,0.127471179
-0.382545859,1.01678324,0.181049302
-1.78666806,0.211085394,0.0623751022
-0.696955025,0.287032962,-0.510194063
0.119258448,-0.562257886,0.121644713
-4.30683041,-0.327571779,0.443223923
0.342514247,0.348833412,0.271369696
1.59050441,-0.31018725,-1.34770358
-0.0916440561,-0.741436839,0.18973656
-0.731199026,-0.374779314,-0.648229837
1.89457786,-2.13106537,-0.689922154
-3.58440781,-0.274877161,-0.0420142375
0.279239386,0.63153708,0.222291782
2.46635103,0.0432444103,-0.62352854
2.09048033,0.406500548,-0.355031371
0.744211614,0.13956961,0.0292024147
-0.436680317,-0.0804176331,-0.877673566
1.44592822,-0.779450774,-0.773834765
-0.536626041,0.938718021,-0.754270673
-0.290179253,0.371148944,-0.93989557
-1.1547569,0.2257732,0.258783966
-0.229583457,-0.647718132,-0.363329947
-1.62097263,0.602111578,0.0271173716
-2.47795725,-0.108263083,-0.355409175
-0.955568671,-1.14656651,-0.668555737
2.89816976,-0.259287417,0.575407267
1.51617432,0.179778755,0.398624986
0.0746982172,-0.0672841147,-0.168635383
-0.0815964565,-0.620895565,-1.27133644
-0.796614826,-0.552354515,-0.996418715
-0.453441232,0.852089584,0.116611257
0.684191227,-0.389096916,-0.725319803
-1.4074924,-0.595093131,1.75330925
-0.730497956,-0.41192311,-0.922421277
2.55270386,0.834296167,1.26296782
-1.77512491,-0.974752009,0.308988988
0.583424091,-1.13874125,0.640825331
-0.421438992,0.32123071,-0.524079919
0.815673292,-0.271894813,-0.256759048
1.090294,0.0841316506,-0.328580439
-0.67636621,0.226703137,-0.00958514959
-1.74679434,-0.0648298487,-0.989834368
-4.22791624,-0.760985911,0.276583999
-6.41391611,-0.0870214403,0.662801743
-8.99577808,1.4324708,0.295734644
-2.83503151,1.57422757,-0.121065699
7.21646833,0.0929863602,-1.2849884
5.0890317,0.0347035937,1.19967842
0.112637818,0.208463326,1.27293837
-1.95757818,0.62715131,1.37152398
-6.16939354,0.714754999,0.098466821
3.3769486,0.659302235,-0.853263497
0.40115875,-0.481997341,0.229059726
-3.39143419,0.65575093,0.121623717
5.15186262,-0.520162821,-0.956404507
-2.93724632,0.822243989,0.359872967
0.776440918,0.323899627,-0.212753356
0.86364013,-0.349616408,-0.972437978
-0.988517225,-0.230069414,-0.356824696
2.51360464,-0.0808508918,-0.414675236
2.11518931,-0.739238501,0.830441773
-0.0616596714,-1.09188986,-0.451848924
-4.85487366,0.447137207,-0.43137905
0.831466913,-0.00324645545,0.239797637
-2.83687305,0.243562803,0.118629128
-0.901584268,-0.338841647,-1.06843662
-0.494931549,-0.739084601,0.314818412
-0.141929075,-0.715099871,0.715149701
-5.45161581,-0.443609864,-0.118996866
0.330904007,-0.065736793,-0.0810227618
3.91842175,-0.176755503,-0.134788558
0.410460353,0.818511724,-0.00810624752
3.55918646,-0.760616422,0.747256637
3.93188238,-0.303446174,0.79951489
-0.754609346,0.543357611,2.20824337
1.85047603,0.111781813,0.0517383926
2.24883509,-0.743473709,0.418438435
0.0104113622,0.296773762,-0.541200638
0.0623757169,-0.470049948,-1.01168966
-1.57548845,0.13450031,0.0864951089
-0.922965586,0.139284104,1.03167367
2.91373897,-0.495361418,-0.465083599
0.719477594,-0.431895316,-0.594923437
-0.0688737184,0.0056589637,-1.34740865
-0.158102915,-0.0954282582,0.734926224
-1.17614281,-0.200556293,-0.262482911
3.4722743,-0.280150771,0.459490836
1.25552726,2.00888729,-0.863219023
-0.730250537,0.359790504,-1.28432906
-0.513163626,-0.281017721,-1.06099999
1.69066131,1.66905999,0.980335295
0.066777274,0.239045739,0.158712924
-0.751531541,0.0174099039,0.839716434
2.20347428,0.0661104098,0.183842897
0.513171554,0.187807679,1.25727963
-0.775936186,-0.213117346,-0.243197545
-0.466296703,0.559990287,-0.275546581
-1.1031338,2.74175835,0.506079614
-1.7364012,-0.479184449,0.131796166
0.486849964,-0.642639697,-0.382861555
-0.701152205,-0.403801829,-0.512916386
-3.1855197,0.563540399,-0.236034915
-1.6059736,-0.412482351,1.09058988
3.29385519,-1.04394972,0.346919119
-0.615847588,1.07760763,-0.521033823
3.2555418,-0.0449676104,-0.315948218
-0.190197289,-0.417943358,-0.302173406
0.441948414,0.63831991,-0.815875471
-0.165981472,-0.122581147,0.222478434
0.481999695,-0.214000359,0.914400697
-0.154286817,0.230864003,-0.675223053
0.07505548,-0.23738113,-0.485685825
-1.04480827,0.244781688,0.991956532
1.97519171,-0.329512089,-0.54099679
-2.69095206,1.064973,-0.915809393
-2.91636229,-0.124066688,0.137953475
3.88380241,-0.416061133,-1.85738349
-1.61682451,-0.600776613,-1.86534488
-1.56054318,-0.264201045,-0.840745747
-0.660176337,-0.197136596,2.12830448
0.0363310426,0.966968954,-0.0939930826
-4.09455967,-0.567963839,-0.866870046
0.76587534,-0.526909351,-0.744589329
1.93806076,-0.472709239,0.473667026
3.16282821,-1.25867295,-1.48817456
-3.11565256,-0.465575427,-0.40363732
-5.13998985,1.04102767,0.382962108
1.53045535,0.0302975588,-0.53954488
2.14882755,-0.557288051,-0.00941535179
2.96133661,-0.799650311,1.53458023
-0.375801891,0.0466478691,-0.378170848
-0.691739023,0.0373913087,-0.776872516
2.07825327,0.0204185508,-0.463202029
-1.50422585,-0.273608148,-0.333961338
-2.00238919,0.375317603,0.995457888
-2.89417934,-0.294724792,0.92286253
0.579545557,-0.777592957,-0.139033005
-2.96164012,-0.458767146,-1.62813973
-4.72290373,-0.731852531,-0.0349637456
-2.24359131,-0.211115018,0.11106398
-0.379823625,-0.371681392,-1.42787576
1.37093925,0.590451181,-0.656180501
-5.11668062,-0.863146782,0.654398084
3.29442167,-0.453973532,0.71263653
-4.19363356,-0.169104427,-0.108462185
0.119575329,-1.27116549,-1.68981874
-2.6793232,1.29562187,-0.685605228
1.13920128,0.141275153,1.20520806
4.07709694,-0.721220016,0.513533592
-3.64291453,0.186415151,-1.85462236
3.05586219,-0.0778727457,1.17096436
-1.84152997,-1.07396364,0.487173706
1.21111107,-0.848996043,1.23752129
4.86776018,-0.593158543,0.136311293
0.215336516,-0.432345182,-0.985562801
-3.4868784,-0.74287647,-0.398785084
2.10515618,-0.492901564,2.09577465
0.570452869,1.04217672,1.19004452
-3.1882875,-1.5803864,0.201197878
-2.86981344,-0.833475173,0.115260236
0.368104547,-0.426469684,-1.08270645
-0.415414363,-0.0302458778,-0.627244532
-3.03083825,0.764944255,0.0626524612
3.95552802,0.745394051,0.670054376
3.258075,0.526425004,-0.552840531
3.22887492,0.722030878,0.599679291
-0.648449898,-0.896212101,-0.237591535
-0.478538781,0.293470293,-0.362156153
3.1871736,0.0823807418,0.482179433
-2.51532316,-0.745495558,-1.5143261
0.930525124,-0.133070186,0.214135557
2.37178349,-0.306124777,-0.694725871
-0.671417415,2.29036999,1.31241918
-1.56824398,-0.377767593,0.0764979646
4.2312746,1.51162207,0.100490205
0.778328121,-0.438458622,0.77388382
1.03844202,-0.376187503,0.638720214
0.927850008,-0.685426176,0.519184232
0.61308068,-0.294222236,1.31108105
-2.3122983,-1.15253627,-1.91426384
1.09443092,-0.384441942,0.352353215
0.119168967,-0.0459956862,0.092301473
3.09697485,0.768448174,0.480717778
-0.355394572,0.0541849956,-0.349544734
-0.330064774,-0.0961450413,0.283095509
1.26813233,-0.533122182,0.515571892
1.54224479,-0.0839880407,1.14520192
-0.346863717,1.03659546,0.0136929899
0.383553058,0.211949334,-0.268684179
-0.649184763,0.304777801,-0.576610148
-1.36885417,-0.775478065,-0.898472667
-0.0807867348,-0.111429252,0.145759925
0.0974223092,0.0496984459,-0.186202154
1.85722744,-0.519984186,-0.696665764
0.682622671,0.160663426,-0.161051095
-0.565065503,-0.221529558,0.0562345088
1.27864492,-0.227026999,-1.17444015
-0.911644101,-0.263457656,-0.818420589
-2.21995211,0.806739748,0.50350982
2.25234914,0.0990550071,-0.114825338
-2.39980578,-0.326025546,0.400401115
0.787520766,-0.593952179,0.912095487
-0.626591921,0.551081657,0.50605619
2.09363556,-0.307457328,0.912046313
1.56335926,1.62802172,0.201912045
-0.0662102029,0.315957308,0.268333137
0.108002678,-0.574026823,-0.649120927
1.35824966,-0.218556568,0.158894762
1.10058653,-0.129896998,1.42312443
-0.593453467,2.01403785,0.639468968
-1.55233836,1.79590857,0.24386254
0.594332993,-1.10279882,0.898781002
-0.314477593,-0.445499599,-0.6923154
0.534164667,0.160656467,1.18368006
1.02724063,-1.13835824,0.900025189
-1.67463744,-0.663245797,-0.42510888
-0.940511286,-0.462258458,0.348157108
1.55407023,-0.406154901,-0.777669907
-1.91194606,-0.431728035,-0.99339354
-1.13362479,-1.13188505,-0.672963977
-0.175526813,-0.00119752635,0.210752279
0.542407215,0.621133268,-0.0329549946
-0.0495491773,-0.615909815,-1.46716762
2.55416656,0.32496351,0.273685306
-1.71871519,-0.591002584,0.948255479
0.166858673,-0.63329953,0.200550288
-2.05609965,0.340367228,-0.133225769
2.1456542,0.248611182,0.225844204
-2.17600727,1.31671596,1.39710009
-1.13106585,1.63392508,-0.284889847
-0.262250394,-1.35879982,0.00424376875
1.06095636,0.667669713,0.0327807888
-0.307631403,0.385837764,0.352729023
2.36756444,-0.0398188494,-0.760677993
1.33742285,0.50033164,0.591434956
-0.0664286837,-0.826669455,-0.703486681
0.606811702,0.150717467,-0.255799949
-0.260027468,-0.0456490554,-0.210044712
0.480114013,-0.70534265,-0.327446491
0.655709505,0.0860664621,-0.367459655
0.0382617861,-1.43546379,-0.108748794
1.1961236,0.199359939,0.95744139
0.28974843,0.154590517,1.11225617
0.746533871,-0.437687159,-0.308183491
-0.276867509,-0.762168288,-0.590759575
-1.86118603,-0.444660604,-0.669827104
-1.70501804,-0.127263725,0.335771143
-0.252165854,-0.646799505,-0.426150769
-0.374734104,0.553736866,0.349404514
0.592152715,-0.415170103,-0.486148506
-1.47634816,0.254077017,1.12966168
1.10362959,0.456365824,0.109926134
0.259231389,-0.111599818,0.384463012
