XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
0.848935425,1.37871599,0.585925937,1.12730622,1.64639688,1.05956292,1.03570104,0.772407949,0.580315411
0.269310325,-0.358501226,-0.52948904,0.576057017,-0.245569333,0.0780790299,0.139479354,0.0625021011,-0.565926254
0.15423575,-0.0417521559,0.384329259,0.168005228,-0.573356152,0.40568611,0.237251416,0.0623872727,-0.425071359
-0.125772893,0.275210649,0.0937628523,0.242817491,-0.247507438,0.219237,-0.310183018,-0.205674917,0.233941436
-0.209102497,0.0799938589,0.0747816861,0.016311327,0.348977357,-0.348765552,-0.0716722608,-0.122113556,-0.219366789
-0.428994507,-0.0660028905,-0.642662227,-0.38644436,-0.202403948,-0.564953625,-0.708926439,-0.155974448,-0.240562335
-0.126813188,0.201432079,-0.0066216886,-0.109924167,-0.0386212021,-0.165596366,-0.0438249148,0.0796748474,1.01443267
-0.876115859,-0.528540134,-0.566637993,-0.645062923,-1.23960626,-1.09270263,-0.501056731,-0.851145744,0.840180516
-0.0857832283,0.0314502306,0.0381918103,-0.368272364,-0.508688211,-0.314079583,-0.0153687904,-0.397592634,0.369879156
0.443529725,0.590654016,0.28022483,0.580587804,0.838322043,0.893882573,0.52722472,0.694986224,0.528189719
0.283104777,0.200657427,0.449136496,0.270922363,0.919429719,0.381451905,0.367518038,0.770439088,-0.133381918
-0.485695213,-0.818961799,-0.430556267,-0.0341566615,-0.292158723,-0.802282214,-0.611912847,-0.272916377,-1.32505178
0.157377705,0.34779948,0.20257245,0.872421741,-0.0237105265,0.19544962,0.877474248,0.447452754,0.169528008
-0.689551234,-0.602191865,-0.133289695,-0.208988681,-1.95643687,-0.341350555,-0.566683233,-0.591038525,-0.0742637143
-0.728243709,-0.115141951,-0.127197325,-0.0338621214,-1.02151799,-0.269728601,-0.54262203,-0.071861878,0.20978187
-0.442740828,0.738170505,0.480420738,-0.0589712523,0.76013118,0.660592318,0.355563551,0.34821108,0.330304205
-0.586917341,-0.260464072,-0.271737784,-0.589162648,0.0068884138,-0.792360544,-0.989857376,-0.762664199,-0.356995732
-0.361005545,-0.0903871283,0.434421688,-0.313992351,-0.222789407,-0.124410808,-0.203289524,-0.242097348,0.652429521
0.501958609,0.25023815,0.673079669,0.220268607,-0.361632317,0.53174001,0.446259737,0.216376051,0.107122071
0.454863727,0.733063877,-0.0129510146,0.572372913,1.1686157,0.844146073,0.713861525,0.451330274,0.884622514
0.943485677,-0.186317235,0.314571619,0.0916783959,0.536327481,0.50715065,0.353378266,0.697504044,-0.590913415
0.44514823,0.103376351,0.183866695,0.11653506,0.367726177,0.50344795,0.477843255,0.0118966,-0.133345097
-0.361610919,0.103236191,0.34199053,-0.109021559,-0.219210342,0.0910655782,0.068822071,-0.32105124,0.246444628
-1.19108629,-0.355329126,-0.21461904,-0.563305795,-1.511531,-0.889166892,-0.87624234,-1.20107555,0.424430788
-1.3982259,0.0793369189,-0.945269525,-0.876690924,-0.916137159,-1.102072,-1.00261354,-0.499677896,-0.152386874
0.680266798,0.512784064,0.538463473,0.0683339685,-0.753524303,-0.022084048,0.243575022,0.525042951,1.15128696
0.727321088,0.438337326,0.239227682,0.477205515,1.85841668,0.929122031,0.996402919,0.789181709,-0.189939886
-1.78340578,-1.05148578,-0.785422266,-1.32291591,-3.03560519,-1.52647018,-1.37262273,-1.4468689,-0.328228891
-0.992654502,-0.550451636,-0.168750986,-0.690759182,-0.864632726,-0.77096647,-0.828461528,-0.712020874,-0.092257075
0.526188314,0.805393875,0.737071633,0.438056707,0.469115466,0.404663503,0.52295655,0.583444238,0.478601635
0.0670118406,0.247447252,0.720936358,0.512392282,0.922440052,0.50432688,0.389161974,0.287382364,1.1167742
0.950683475,0.987505198,0.645310521,0.430449933,0.414405614,1.12032497,0.971246302,0.57452333,0.584379256
0.0656694844,0.00646718778,0.489034951,0.0940643847,-0.0393235609,0.564032376,0.197213009,-0.106105827,-1.03791285
0.16403909,0.0302538332,0.360561788,-0.0601885505,1.03154862,0.191213489,-0.00122305634,0.215717584,-0.110662885
0.576748013,-0.0649436489,-0.101654954,0.375592053,0.942892611,0.0205007084,0.224697486,0.231637448,0.103425421
-0.348104149,-0.184107959,0.276289314,0.118755177,-0.467349082,0.261211634,-0.00127643079,-0.681240797,0.0255411658
0.358094394,0.387184918,0.00470752269,-0.0342717953,-0.161843091,-0.163601026,-0.311978966,0.453164846,0.548440874
-1.22403431,0.125059754,-0.343524188,-0.469508946,-0.686658263,-0.762284875,-0.498388678,-0.802825212,0.927262723
-0.198660538,1.16180122,0.0816987082,-0.343903124,0.500889421,0.0208223592,-0.301128447,0.557253361,0.386500627
0.297589123,-0.463850588,0.240625307,0.531562209,0.497808874,0.177804291,0.455486298,0.400630832,-0.35595423
0.274232864,0.311848551,-0.0600409321,0.0679825395,0.0527246594,0.475322008,0.522767842,0.163412958,0.120059609
0.251162291,-0.111293763,-0.136750147,0.0934092849,0.174718276,-0.206447497,-0.439857036,0.0457099304,0.328708827
0.152235612,-0.0173449088,0.099071607,-0.0343181416,-0.789330721,-0.135768801,0.239646673,-0.189080447,-1.71865082
0.0431596749,-0.252589524,0.245598391,-0.239094317,0.558763444,0.134185478,0.351290107,0.296989709,0.719092369
-1.02954686,-0.678860724,0.0690605789,-0.809383392,-0.806333303,-0.591901004,-0.353751659,-0.710321963,-0.417312503
-0.110392153,0.973364353,0.464972913,0.740496159,0.222560167,0.618655741,0.505591094,0.012456866,1.30657983
0.176405385,0.12341027,-0.807880938,0.145003036,-0.501478553,-0.0362610891,-0.282383382,0.147339046,-0.910121024
0.362274677,0.473819196,-0.0659650415,-0.0343879797,0.515520036,0.0346134678,-0.0153687904,0.0460053533,-1.23094392
0.848618984,0.0759499148,0.374626398,0.551771045,0.877935946,1.08909237,0.83815974,0.797581553,-0.776224673
-0.217069298,0.19225812,0.19148156,-0.0595152602,0.113027819,0.103469037,0.0402247831,0.0118605085,0.182944298
-0.807455063,-0.577223122,0.0103652067,-0.416280031,0.0369958431,-0.581707001,-0.00148022489,-0.304056436,0.397334307
-0.528517842,-0.93364948,-0.645958424,-0.651470959,-0.923344553,-0.685018837,-0.9665488,-0.38915351,-0.345648199
0.495283991,0.617875814,-0.154609084,0.0687242746,0.282273352,0.0770218,0.223693341,0.363156736,0.240887627
0.295237541,-0.228653729,0.158175528,0.274508089,0.524410784,0.274451345,0.264789343,0.377308995,-1.29242635
-0.658222497,-0.394068927,-0.172260702,-0.343743384,-0.587109268,-1.02940702,-0.379805744,-0.370005041,-0.0133457696
0.821156859,0.57068795,0.580634773,0.35185954,0.721651912,0.716996253,0.29313302,0.393528342,0.046126239
0.347028524,-0.181658044,-0.0655887201,0.247402787,0.504882991,0.119214579,0.138347626,0.0943244547,0.657710671
0.527972639,0.146968246,-0.12423221,0.169853106,0.0214497987,0.45636031,0.554519653,0.488256454,-0.210152268
0.342219919,0.26373902,0.139277428,0.473253369,0.456600875,0.36965695,-0.0153687904,0.500273526,0.634326041
-0.0969527438,-0.157791778,0.0805167183,-0.109924167,-0.278552651,0.0337079875,0.0123025831,-0.183855847,0.473940194
0.266182035,0.799241781,0.457825989,0.11760693,0.679070532,0.284057438,0.659161687,0.33564797,0.219528362
0.0417978168,0.792880177,-0.0534772687,0.117323086,0.214269996,-0.0776543841,-0.0290649477,0.0433509983,0.527487576
0.211704955,-0.271306396,-0.0824913606,0.142178044,0.0950381979,0.296877474,0.25806734,-0.118386149,-0.0326040946
-0.149535552,-0.387853146,0.178078949,0.0665408596,0.139315084,-0.105157696,-0.165624186,-0.118534304,0.294181973
0.317204565,0.353163302,-0.0418503471,0.141565859,0.22765255,-0.0359421149,0.0939430371,0.0920563415,-0.0517248511
0.431263775,0.397904098,0.304138869,0.514305294,0.0795838311,0.736176133,0.297908634,0.381923735,0.674739182
0.386562586,0.258565366,0.439345926,0.361885518,-0.112243608,0.728603423,0.309983552,0.251366705,-0.299344033
-0.00120288774,-0.178204179,0.0725118518,0.236981571,-0.48253423,0.357217729,-0.191406086,0.170437306,-0.569120765
-0.158020556,-0.0173449088,-0.104112916,-0.0333145,0.272575766,-0.197952509,0.0794765949,0.0105698192,-0.205869868
-0.231714666,-0.29368338,0.197635308,-0.378002256,-0.127297476,-0.579453945,-0.395555705,-0.165027171,-1.06080246
-0.920051992,-0.75786835,0.168534294,-0.355586439,-0.469029009,-1.03865564,-0.589715719,-0.551121116,0.240037039
0.0097880885,-0.0405765437,0.511129439,0.0160559621,-0.0981469005,0.240242034,0.245064765,0.332367808,0.510442734
0.137131542,0.376808465,0.316970974,-0.282667011,0.154833212,-0.104827426,-0.166022047,-0.0213335846,0.545553386
0.253036737,-0.0173449088,-0.0519909263,0.562350512,-0.0683114007,0.184601143,0.121599801,0.122774042,-0.128671303
0.503996491,1.20195472,0.403905571,0.311481506,0.687257648,0.403269172,0.705952406,0.297689021,1.8315134
-0.190016672,0.575606346,0.378793061,-0.0825313404,0.270856023,0.169222593,-0.150874406,-0.13280341,0.660955369
-0.507129729,-1.04575729,0.277675718,-0.00878660288,0.387044758,-0.0493844971,0.0795148388,-0.437152416,-1.21594739
0.0624969229,-0.593120158,0.183587566,0.114067569,-0.360977978,-0.460235626,0.0793811306,0.154937208,-0.297769517
-0.191396922,-0.387522966,-1.18611181,-0.378164142,0.0350382216,-0.781180084,-0.654122472,-0.342204422,0.233211085
0.56863755,-0.179713085,0.402984202,0.0406035706,0.940052629,0.0472415909,0.515090585,0.21947886,0.289095342
0.0304057635,-0.38942942,0.0477862544,-0.206608459,0.0923989043,-0.0775415525,-0.0289210826,-0.0854583457,0.231573969
0.145640016,0.168859541,-0.0129510146,0.213714048,-0.256086916,0.158000723,-0.218934983,0.346459359,0.30583173
-0.0535203516,-0.110409841,0.0311834328,-0.0581550635,-0.373416364,-0.340986669,0.215294078,-0.00539532397,0.639915705
0.717777908,0.215161264,0.0201287828,0.335890442,1.09342372,0.435048908,0.146977246,0.597147465,-0.835431397
0.0814882517,0.260968298,-0.0956813842,-0.0578960218,0.651338577,-0.146481976,0.065660052,0.0417428799,-1.62511098
0.514063478,0.560095072,0.196388632,0.43166545,0.333277613,0.597855687,0.415133297,0.246040076,-0.918305159
-0.454836547,0.143763915,-0.437969178,-0.253058136,-0.696041465,-0.55906713,-0.580968142,0.0414089561,0.372960955
-0.707579315,-0.224531993,-0.101681039,-0.500534773,-0.860468388,-0.535102069,-0.191406086,-0.572517812,0.543596685
0.818237484,0.442511827,0.352138311,0.139188766,0.352361917,0.103027552,0.214736864,0.278499186,-0.243352219
-0.674822211,-0.178061932,-0.544788182,-0.379458725,-0.081460461,-0.467879385,-0.313302428,-0.1947404,0.541395605
0.206527039,0.120422773,-0.437654823,0.0902987719,0.163849235,0.409817398,0.106674396,0.293579996,-0.644891739
0.174752191,0.349159151,0.461828738,0.33664763,0.264078885,0.407348186,-0.0560286939,0.416848153,-0.960138977
-0.260466337,-0.936037123,-0.252623945,0.383404374,-0.78839612,0.0193420462,-0.151065826,-0.130583405,0.413094074
0.154157296,0.00571797835,0.818638802,-0.106577866,-0.31399262,0.294771522,0.444895357,0.538457274,0.256876171
-0.687989533,-0.665155768,-0.911614001,-0.747705936,-1.00312638,-1.19979024,-0.299276024,-0.815894246,-0.768327355
0.6230793,1.02182364,0.14899984,0.632170856,1.41970015,0.603709042,0.403310686,0.711279273,0.818681538
-0.343941808,-0.500993669,0.0706311762,-0.156050548,-0.385999471,-0.0636453032,-0.204127759,-0.098853685,-0.0903914198
0.268661112,-0.202191144,0.380958617,0.16298382,0.742593408,0.254534781,0.0790769309,0.488496274,-0.186959028
-0.0739366487,-0.156195804,0.339729577,0.113585688,0.693208039,-0.32642141,0.267180115,0.0862677991,0.0638625473
0.133286119,0.260171503,0.0364666954,0.11332532,-0.209549427,-0.383348078,-0.0959767029,-0.067423597,0.237071082
-0.802500308,-0.43388924,-0.420579106,-0.3268224,-0.353464365,-0.217333317,0.105504304,-0.0982295498,-0.669913173
0.113791861,-0.552036822,-0.145801619,0.0157412924,0.0624269955,-0.40007779,0.158844084,0.0862948596,1.12267101
-0.22079964,-0.48454529,-0.151679143,-0.303836614,0.0480087958,-0.968369305,-0.49891144,-0.14435637,-0.781807125
0.364326805,-1.12360859,-0.341736346,0.237196878,0.334025383,0.0489514694,-0.366771668,0.0402087495,-1.41493559
-1.32567227,-1.8074286,-1.21649981,-1.17437828,-1.87070596,-1.55700862,-1.3428067,-1.18566442,-1.31945026
-0.277234316,0.774100006,-0.460333467,-0.486938238,0.0491622388,-0.0945867673,0.0398882627,-0.35135892,0.305194348
0.65620476,0.316602707,0.906545281,0.444300711,0.354275852,0.238583431,0.780856907,0.418305397,-0.451659948
-0.508965254,-0.470828086,-1.232728,-0.58838135,-0.883770347,-0.471571207,-0.714997172,-0.60296011,-1.0182786
-0.17095162,0.863930285,0.14894186,0.218721941,-0.067669481,-0.401164472,0.479239911,-0.21116285,-1.07166195
-0.384927154,-0.874698341,-0.360448241,-0.261630893,-1.17424607,0.0509630516,-0.606574774,-0.275367886,0.92355448
1.05023491,1.02956915,0.903176904,0.545981586,1.02417886,1.03640783,0.685260236,0.375123411,1.61090398
0.293275267,0.713973224,-0.00723581528,0.0413756333,-0.0677365288,0.279675663,-0.0837346911,0.278267145,-0.311720133
-0.200642571,-0.0878898129,-0.420120031,0.116423301,-0.0971376002,-0.194371268,0.203160971,-0.0528017581,-0.0731567889
0.229824468,0.28801015,0.165195316,0.240798786,1.04235959,0.707409501,0.351798236,0.573797047,0.364697367
0.520626545,0.403987348,-0.329412907,0.338785619,1.01537037,0.304597437,-0.0153687904,0.0876657516,0.698210061
-0.157385454,0.122723162,0.395235717,-0.281693161,0.062329635,-0.178146958,0.187746435,-0.0213335846,0.300935984
0.620774984,0.58742559,0.135771036,0.609554172,0.661653459,1.10558438,0.643909454,0.551599741,-0.229286879
0.502327383,0.260604709,0.408166707,0.0895182267,0.557545543,0.159575269,0.185161784,0.362766713,1.02191591
0.304953635,-0.0867670327,0.105971076,0.138348728,-0.0378399715,0.769269705,0.0780088976,-0.0213335846,0.161167577
-0.0833039433,0.167665973,0.0322865658,0.648598731,0.103395149,-0.0911674052,-0.108746476,0.268974811,0.180128932
0.110442854,-0.271815509,-0.381576329,-0.202764764,0.0609274246,-0.285183907,-0.282881141,-0.00608895672,-0.26494801
0.18132402,0.560095072,0.474243611,0.474913865,0.650488853,0.268657804,0.238795489,0.0395953171,0.546865523
-0.0119421845,-0.0864656121,0.26833725,0.111488916,0.297538221,-0.271223903,0.0513553023,0.00910230353,-1.00110483
0.0489491336,0.0287435986,-0.125296935,-0.129062116,-0.0934475064,-0.0636860505,-0.0153687904,-0.0365496352,0.878091276
-0.113459289,0.0287143718,-0.00170398213,-0.177611947,-0.0516217239,-0.133142576,0.0379648842,-0.112726964,0.582007587
-0.0322611667,0.0517232902,0.295379519,0.256279767,0.296731889,-0.0915764421,0.0911667272,0.25243181,0.520710409
0.109846391,0.0286721308,-0.716215551,0.207154512,-0.0654402375,0.227792487,-0.24196209,-0.00615707273,-0.758163929
-0.204866022,0.0516380556,0.13406904,-0.104657941,0.378875315,-0.119158931,0.0913569778,-0.35602057,0.388546586
0.241743475,0.303982794,-0.763439894,0.0391695239,-0.468051016,0.00566519145,-0.0153687904,-0.0518512689,-0.0515305251
0.210474387,0.5767892,0.357884049,0.0630708858,0.48985064,0.227193594,0.277265429,0.343871117,1.01163888
-0.315470517,-0.79496932,-0.878288805,0.015145476,-0.00986863114,-0.091249004,-0.281346768,0.0696233287,-0.505262792
-0.725108445,-0.270182282,-0.256070673,-0.585995972,-0.259263724,-0.25770548,-0.563932836,-0.462231517,-0.967692673
0.22322391,0.487707078,-0.146545649,0.28056249,0.59845835,0.0334246829,-0.0153687904,0.343774408,-0.378924459
0.0085116867,0.0284489449,0.0219334532,0.13532798,-0.272057384,0.0056496528,-0.109474607,0.115023054,0.677950859
-0.226394042,-0.752463043,-0.8444525,-0.0567837171,-0.675460219,-0.272093922,-0.325504988,-0.279148817,-1.49909031
-0.309110314,0.488610566,0.375080496,-0.0328005515,-0.260636717,-0.049915541,0.0791717768,-0.387175769,0.239385962
0.33647871,0.759766161,0.650922835,0.230892032,1.1821785,0.394298851,0.294332623,0.435623705,1.0282253
-0.0527624674,-0.245309114,-0.314783335,0.229873434,0.0450918786,0.268016189,0.386457384,0.0999500304,-0.166826367
0.283934534,0.187841058,-0.29888463,0.536318123,0.634159207,0.335546762,0.437151372,0.341068566,-0.610783458
-0.225977048,-0.405254483,-0.341556281,-0.387425184,-0.242462903,-0.448684037,-0.347807348,-0.414034039,-0.0133457696
-1.00904703,-0.200399294,-0.831179678,-0.390001088,-0.504105091,-0.868660808,-0.0420356244,-0.431829333,-0.634643972
-0.6252051,-0.937461495,-0.174470574,-0.392606616,-0.548239291,-0.638705134,-0.36299333,-0.158780396,-0.247553006
0.767121971,1.31418252,0.0349562615,0.303267747,1.51346779,0.370895892,0.678097308,0.374897361,-0.307034194
-1.05192745,-1.39509439,-0.863451898,-0.950188994,-1.49170053,-1.20725155,-1.0447948,-1.37290943,-0.505175531
0.697261035,0.37487334,0.693707705,0.524202228,0.252536774,0.671536386,0.641543329,0.642829418,0.104956947
-0.386073619,-0.0403719954,-0.139126286,-0.202019542,-0.216988087,-0.13489382,-0.296119988,-0.0367008299,0.516943991
-0.408931673,0.0287129451,-0.709045947,-0.105650142,-0.508758008,-0.13505809,-0.824022055,0.162783802,0.104036212
-0.961459219,-0.664003313,-1.15151787,-0.691555977,-0.959676206,-1.44882143,-1.62078393,-0.978614867,0.454507321
0.295945138,0.167822078,-0.299736202,0.138220325,-0.206466034,-0.108558193,-0.182213277,-0.0524652004,-0.130061746
0.871262133,1.20114505,-0.100529812,0.792949617,1.78712809,0.994842887,0.179243773,0.474873662,0.510566235
-0.399074227,0.0283582639,0.0496187657,-0.177896798,-0.438334465,-0.250052065,-0.0292487536,-0.00589459017,-0.0133457696
-1.06937897,-0.636027992,-0.736828685,-0.960421205,-1.44807529,-1.87117183,-1.2059623,-0.986164153,-0.129485175
1.06716585,1.48853195,0.523004115,1.0395447,2.2142365,1.31153071,0.855139017,1.12849081,1.82545245
-1.62483716,-1.06458354,-2.07787633,-1.20496345,-1.88239062,-1.7810353,-1.68195069,-1.04580748,-1.3693186
-0.636790514,0.484829783,-0.793611526,-0.454673022,-0.572060049,-1.13338959,-1.0529393,-1.60703921,0.370886475
-1.45563602,-1.46191406,-1.74438179,-0.508409798,-2.15043521,-1.1955502,-1.76613343,-0.699792147,-0.0900502801
0.484632403,-0.0635358989,-0.712738276,0.216591433,-0.690704048,1.01691365,0.192984685,0.076047793,0.731472373
-0.606271267,-1.27230442,0.406613261,-1.09386241,-0.754432082,-0.201748803,0.443704605,-0.44445917,-1.10421443
0.055338297,-0.791791201,0.965027034,-0.00878660288,-0.47979793,0.530511022,0.645492554,-0.381669283,0.0636818632
0.747562051,1.24695051,0.456265599,0.700149179,1.38114429,1.45139349,0.870226681,0.697226107,0.466439098
0.944400668,1.46141434,0.46554935,0.317347556,1.04423511,0.196467832,1.00093174,0.415447056,1.12684798
1.32374322,0.417636275,1.64271414,1.0321101,2.29828715,1.63266385,1.41828573,1.16002965,0.269254535
-0.627729595,0.210869759,-1.06971788,-0.526823342,-0.47204116,-1.01055205,-0.559928417,-0.30659759,0.492897451
0.921254337,-0.0857610255,1.00527453,0.533799469,1.48042035,1.61821473,-0.0714726076,0.657934189,0.136052057
-0.085303545,0.845874846,-0.20607233,0.52860713,1.21056485,0.638118029,0.487877607,0.510468304,0.78507328
0.114761561,0.231201977,-1.1860714,0.0640967488,0.0715729594,-0.0500606596,-1.43690085,0.0409296453,-0.198331505
0.731055617,0.388087958,1.23105848,0.594929636,0.62692982,1.29540122,0.649879396,0.813053429,0.558772743
-0.230496347,-0.197345734,0.16708295,0.135143295,0.01679473,-0.283736825,-0.851525664,-0.0827522501,-0.492919445
0.435563624,0.633666396,-0.212308511,0.301807344,1.59485531,0.28079775,0.496059477,0.178043097,1.77985787
0.658819318,0.651844382,1.09682286,0.630849838,0.333462507,0.716225982,1.23256242,0.920718193,0.00475616613
-0.022100199,0.382110417,-0.891278088,0.202814877,0.0818469673,-0.117381938,-0.489375114,0.234450832,0.527752161
-0.869099379,0.534916759,-1.1603595,0.0146755315,-0.0105221421,-0.062961556,-0.718563676,-0.0363477767,-0.445943207
0.257928878,0.707176745,0.948089898,0.365285993,-0.116050236,0.439915836,0.631839097,0.14364858,1.82735586
0.56540513,0.201208398,0.677937388,0.0843421444,0.51577282,0.759530902,0.528513134,-0.0512977615,-1.4214499
-0.135095358,0.353153408,0.593994141,0.0144714722,-0.907017231,0.0850922763,0.303331703,0.0535464808,0.845078528
-0.0632353798,0.438504934,-0.511929929,0.292700499,0.872716486,0.351823211,0.164102152,0.143083796,0.394829839
0.275577098,-0.212465361,0.151769519,-0.194127589,0.303596526,-0.115386523,0.314703226,0.00851354469,-0.314842761
0.304905802,-0.0173449088,-0.502210677,-0.124932706,-0.154486641,0.0845407918,0.149066821,0.172309816,-1.46527839
0.41492027,0.350904137,-0.751831412,-0.0320446789,-0.0891758651,-0.235480219,-0.00168656756,0.304988235,-0.685192704
0.250914872,-0.602829874,0.546937823,-0.195198789,-0.760189831,0.0713510588,0.189567566,0.406172246,-0.360497296
-0.102885328,0.676208436,-0.301836759,-0.00878660288,0.41102922,-0.128879428,-0.0290145762,-0.138970226,1.05988514
0.109130204,0.370741278,0.0320862904,0.177625567,1.39729726,0.536895275,0.784861624,0.184376627,0.221260414
0.269749939,0.41217792,0.275699735,-0.125221685,-0.516528487,-0.247838289,-0.10981451,-0.418679059,-0.0854621232
0.2785317,-0.468386918,0.673719645,-0.00878660288,-0.40166083,0.177145764,0.334767252,0.287938356,-0.193906769
0.147686586,0.412266761,0.702717364,0.270253062,0.393244743,0.703929007,0.799006402,0.0667399615,0.311384797
0.623317361,-0.0816787928,-0.438723832,0.361127913,0.430102438,0.174709976,-0.321272075,0.300536215,-0.700398326
0.195006922,0.0684193,-0.919186413,-0.0548922047,0.0926160216,0.20032303,-0.255746812,0.00784394424,-0.0133457696
-0.0319561437,0.453088313,-0.713847816,0.0603576116,0.517114937,-0.165921643,0.0381239951,0.530398548,0.348976195
0.820295095,1.2970612,-3.67824554,0.037262287,0.52660358,-0.652978241,-1.55680549,0.267064005,0.849768341
-0.795548141,-0.693671107,0.180344611,-0.40141651,-0.240866661,-0.991843045,-0.716565549,-0.715789735,0.14748545
0.243210152,0.34250626,0.583367646,0.521763861,0.955668867,0.616973221,0.384244651,-0.00678197714,0.538236022
0.0954939649,-0.75957495,0.657870114,0.243196681,0.115324691,0.978765845,0.966638148,0.196476102,-0.244205132
-0.0612762831,-0.102511346,-0.4932172,0.0597388707,-0.137445167,-0.402412534,0.187424868,-0.0213335846,-0.0845109671
0.134465158,0.174177408,-0.675918937,0.4912,0.681642175,0.148644313,-0.0693880096,-0.0938506052,-0.656603873
-0.591341436,-0.230165675,-2.29411793,0.262065798,0.289380819,-0.853114426,-1.09121513,-0.6485672,0.647712827
-0.150323942,-0.358772725,0.585739493,-0.14404951,-0.399556607,-0.00882319082,0.162857994,-0.0359947979,0.394917876
-0.956343174,-1.00524771,-1.74101472,-0.735748589,-1.40281212,-1.46819925,-1.4126296,-0.952311218,-1.04679847
0.545895398,0.842229486,-0.0495361164,0.128236532,0.230942085,0.34206447,0.0405251682,0.246110037,0.807347238
-0.47013092,-1.35274065,-1.04724169,-1.11445975,-1.39469874,-1.39341509,-1.91353822,-0.93244648,-0.798184812
-0.442869425,-0.713359058,-0.507345855,-0.522922039,-0.840935826,-0.269129902,-0.375513673,-0.398699403,-0.715313733
-1.10564935,-0.410913497,0.473989934,-0.551372409,-1.05923367,0.0466201827,-0.537390828,-0.844478309,-0.0856840238
1.30219722,1.48329747,2.23057246,1.2569114,1.62220418,0.675146401,1.79424798,1.11895919,1.43921983
1.12013292,1.95037532,1.03688276,1.27434146,2.37673998,1.8459872,1.4978826,1.70146239,1.58853173
-0.120685734,-0.868299842,1.38160431,-0.25852868,-0.137154579,-0.022084048,0.385235131,-0.270798802,-0.608206749
0.655332625,0.981811821,-0.577625334,0.376708835,-0.872866452,0.691294968,0.0259352867,0.709492028,0.197094589
0.367634267,0.699502468,0.654396296,0.306706131,-2.08498812,0.253520012,0.505654395,0.138282999,0.196557775
-0.138794839,-0.122452185,-0.417903513,-0.0987451673,0.625593364,0.0564767271,-0.247956023,-0.0793287754,1.49266708
0.356445611,0.150774121,-0.0267280061,-0.00878660288,0.608031869,-0.022084048,0.217218414,0.239207029,0.975557625
0.508273125,-0.332794666,0.186513647,0.193417877,0.284090847,0.0956007913,-0.0153687904,-0.325403959,0.930316448
-0.349491477,-0.481754303,-0.45411092,-0.0761072263,-0.408624262,-0.467641354,-0.247956023,-0.458361417,-1.74033439
-0.302566171,-1.29456306,-0.429764599,-0.64104569,-0.915388823,-0.775027931,-0.676468551,-0.697577059,-1.51555955
-0.527841926,-0.317643821,0.244453073,-0.00878660288,0.30039537,-0.115078077,0.0814470574,-0.139704973,0.36911884
-1.37230361,-0.750261247,-2.34503937,-1.20219922,-0.477788717,-1.79750061,-1.75138712,-0.961631596,-1.02553034
-0.722189903,-0.147216335,-0.829874098,-0.873656213,-0.323369563,-0.953336537,-0.61368227,-0.762805104,0.0393131264
1.07491469,1.7437309,0.104492694,0.577043295,2.04026175,0.540786803,0.738771558,0.494113088,0.789929867
1.01897562,1.54668045,1.21255684,0.824212372,1.48084676,1.46754825,1.56482267,1.30769587,0.558128655
-0.835965395,-0.859835684,-0.452162445,-0.771895587,-0.817064762,-0.830947816,-0.361783177,-0.213670239,-0.532699406
-0.3978948,-0.335054368,-1.62666667,-0.476376981,0.0142280068,-0.538900733,-0.168359205,-0.736782432,-0.204601333
-0.022100199,-0.0385563597,-0.453867942,-0.196916163,-0.416538656,-0.172356844,-0.771500409,-0.0663266256,0.212636441
-0.870082676,-0.336094409,0.159352303,-0.815449476,-0.163521752,-0.433450222,-0.808591962,-0.367404044,0.695322931
-0.93132025,0.15277873,-0.720556974,-0.706105888,-0.982875168,-0.380436718,-0.143728361,-0.811035633,0.63805902
0.897150576,0.808020353,1.7540158,0.664625585,1.63231969,0.473639429,1.04687905,0.571900308,0.717609584
-0.424681902,0.403390795,0.053044185,-0.248362988,-0.0237105265,0.511281669,0.0969560221,0.49118945,0.189492688
0.430644512,0.485292017,1.09710503,0.135081828,0.15280202,0.588670433,0.640763402,0.0836539939,0.776302695
1.27942657,1.02207601,0.245026797,1.3632797,1.02806044,1.1714201,0.826763272,0.97453016,-0.365231603
-0.120602392,-1.18219328,-0.407567471,-0.619712472,-0.535516262,-0.649994791,-1.06621146,-0.0360761397,0.221411914
0.341675073,-0.0173449088,0.773486257,0.274005681,0.438290954,0.0717679933,0.276640832,-0.272547781,-0.0635928065
-0.583297193,-1.21656966,-0.0484583564,-0.623306751,-0.661153555,-1.02022362,-0.474811524,-1.80932617,0.103853874
-0.937509477,-1.23058689,-2.23051786,-1.04010367,-1.31250823,-0.676688612,-1.24190485,-0.128155932,-0.719067276
0.922957063,0.814298689,0.171602443,0.449249387,0.724050879,0.835922301,0.861000478,0.556332111,1.07629001
-0.787110984,-1.90338969,0.464021176,-0.928625286,-1.42295277,-1.25082898,-0.282724023,-0.782557845,-1.84885299
0.604440212,1.20819604,1.6495384,0.887038112,0.474916935,1.08468699,0.588178575,0.603567898,0.343481392
1.44743502,0.8977108,1.47685266,0.92023623,0.573484421,1.18882799,1.44971097,0.672252655,0.291281134
0.441697806,0.0250211768,-0.931462586,-0.150715798,-1.1451745,-0.598198116,-0.454301864,0.098488085,-1.01608276
